Brand,Range,Fast Charging L3,Mileage,Performance,Seats,Exterior color,Interior color,Charging type,Battery warranty,VIN,Year,Battery size,URL,Title,Price
Ford,37 mi,N/A,5 mi,163 HP,Up to 5,White,Ebony,N/A,N/A,1FMCU0E17SUA55152,2025,14.4 kWh,https://ev.com/vehicle/rvt24j,2025FordEscapePHEV,"$31,537"
Ford,37 mi,N/A,5 mi,163 HP,Up to 5,SPACE SILV MET,EBONY HEAT,N/A,N/A,1FMCU0E13SUA54063,2025,14.4 kWh,https://ev.com/vehicle/uy0dhy,2025FordEscapePHEV,"$35,090"
Ford,37 mi,N/A,39 mi,163 HP,Up to 5,AGATE BLK MET,EBONY HEAT,N/A,N/A,1FMCU0E17SUA49867,2025,14.4 kWh,https://ev.com/vehicle/upr4f3,2025FordEscapePHEV,"$35,090"
Ford,37 mi,N/A,26 mi,163 HP,Up to 5,SPACE SILV MET,EBONY HEAT,N/A,N/A,1FMCU0E18SUA69349,2025,14.4 kWh,https://ev.com/vehicle/dt1plh,2025FordEscapePHEV,"$35,090"
Ford,37 mi,N/A,4 mi,163 HP,Up to 5,SPACE SILV MET,EBONY HEAT,N/A,N/A,1FMCU0E12SUA81996,2025,14.4 kWh,https://ev.com/vehicle/0s0lp2,2025FordEscapePHEV,"$35,090"
Ford,37 mi,N/A,26 mi,163 HP,Up to 5,CARBONIZED GRY,EBONY HEAT,N/A,N/A,1FMCU0E18SUA76978,2025,14.4 kWh,https://ev.com/vehicle/qbh9kx,2025FordEscapePHEV,"$34,090"
Ford,37 mi,N/A,50 mi,163 HP,Up to 5,Agate Black,Ebony,N/A,N/A,1FMCU0E13SUA01847,2025,14.4 kWh,https://ev.com/vehicle/5ssv30,2025FordEscapePHEV,"$35,090"
Ford,37 mi,N/A,4 mi,163 HP,Up to 5,Blue,Gray,N/A,N/A,1FMCU0E11SUA06464,2025,14.4 kWh,https://ev.com/vehicle/bmxre3,2025FordEscapePHEV,"$29,370"
Ford,37 mi,N/A,2 mi,163 HP,Up to 5,Black,Ebony,N/A,N/A,1FMCU0E12SUA05551,2025,14.4 kWh,https://ev.com/vehicle/05d7cq,2025FordEscapePHEV,"$29,370"
Ford,37 mi,N/A,2 mi,163 HP,Up to 5,Blue,Ebony,N/A,N/A,1FMCU0E16SUA14320,2025,14.4 kWh,https://ev.com/vehicle/j7w9ui,2025FordEscapePHEV,"$29,370"
Ford,37 mi,N/A,61 mi,163 HP,Up to 5,Blue,Ebony,N/A,N/A,1FMCU0E19SUA19124,2025,14.4 kWh,https://ev.com/vehicle/b3vjmh,2025FordEscapePHEV,"$29,464"
Ford,37 mi,N/A,2 mi,163 HP,Up to 5,Silver,Gray,N/A,N/A,1FMCU0E18SUA26839,2025,14.4 kWh,https://ev.com/vehicle/ze9u72,2025FordEscapePHEV,"$29,464"
Ford,37 mi,N/A,2 mi,163 HP,Up to 5,Gray,Ebony,N/A,N/A,1FMCU0E1XSUA36935,2025,14.4 kWh,https://ev.com/vehicle/5r3f9o,2025FordEscapePHEV,"$29,464"
Ford,37 mi,N/A,59 mi,163 HP,Up to 5,Silver,Ebony,N/A,N/A,1FMCU0E10SUA69488,2025,14.4 kWh,https://ev.com/vehicle/9zbxzz,2025FordEscapePHEV,"$28,564"
Ford,37 mi,N/A,8 mi,163 HP,Up to 5,White,Ebony,N/A,N/A,1FMCU0E11RUB24718,2024,14.4 kWh,https://ev.com/vehicle/3ok314,2024FordEscapePHEV,"$34,009"
Ford,37 mi,N/A,8 mi,163 HP,Up to 5,Blue,Ebony,N/A,N/A,1FMCU0E12SUA29610,2025,14.4 kWh,https://ev.com/vehicle/4eozwp,2025FordEscapePHEV,"$28,564"
Ford,37 mi,N/A,6 mi,163 HP,Up to 5,White,Ebony,N/A,N/A,1FMCU0E12SUA20955,2025,14.4 kWh,https://ev.com/vehicle/oqqhkj,2025FordEscapePHEV,"$30,667"
Ford,37 mi,N/A,13 mi,163 HP,Up to 5,White,Ebony,N/A,N/A,1FMCU0E13SUA45508,2025,14.4 kWh,https://ev.com/vehicle/qcqa8a,2025FordEscapePHEV,"$30,767"
Ford,37 mi,N/A,9 mi,163 HP,Up to 5,Blue,Ebony,N/A,N/A,1FMCU0E13SUA47257,2025,14.4 kWh,https://ev.com/vehicle/7tiw13,2025FordEscapePHEV,"$28,443"
Ford,37 mi,N/A,8 mi,163 HP,Up to 5,White,Ebony,N/A,N/A,1FMCU0E12SUA67211,2025,14.4 kWh,https://ev.com/vehicle/osjbjt,2025FordEscapePHEV,"$31,211"
Ford,37 mi,N/A,25 mi,163 HP,Up to 5,Gray,Ebony,N/A,N/A,1FMCU0E18SUA77547,2025,14.4 kWh,https://ev.com/vehicle/hdnuwu,2025FordEscapePHEV,"$28,923"
Ford,37 mi,N/A,6 mi,163 HP,Up to 5,Silver,Gray,N/A,N/A,1FMCU0E19SUA07555,2025,14.4 kWh,https://ev.com/vehicle/0ceqr0,2025FordEscapePHEV,"$32,090"
Ford,37 mi,N/A,6 mi,163 HP,Up to 5,White,Ebony,N/A,N/A,1FMCU0E15SUA08993,2025,14.4 kWh,https://ev.com/vehicle/i70xcy,2025FordEscapePHEV,"$33,580"
Hyundai,318 mi,20 minutes,5 mi,225 HP,Up to 5,White,Gray,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA2SY006013,2025,84 kWh,https://ev.com/vehicle/38y2dj,2025HyundaiIONIQ 5SEL,"$26,445"
Hyundai,318 mi,20 minutes,5 mi,225 HP,Up to 5,Black,Vke,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKR4DA0SY010033,2025,84 kWh,https://ev.com/vehicle/jlacwx,2025HyundaiIONIQ 5Limited,"$30,335"
Hyundai,318 mi,20 minutes,5 mi,225 HP,Up to 5,White,Ygn,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKR4DA8SY014766,2025,84 kWh,https://ev.com/vehicle/n7vteo,2025HyundaiIONIQ 5Limited,"$31,465"
Hyundai,318 mi,20 minutes,5 mi,225 HP,Up to 5,Green,Dark Green,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKR4DA9SY005011,2025,84 kWh,https://ev.com/vehicle/ppfrhf,2025HyundaiIONIQ 5Limited,"$30,145"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Blue,Ygn,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DAXSY014411,2025,84 kWh,https://ev.com/vehicle/8vb8f8,2025HyundaiIONIQ 5SEL,"$23,245"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Green,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA6SY010470,2025,84 kWh,https://ev.com/vehicle/lr8q34,2025HyundaiIONIQ 5SEL,"$24,735"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Blue,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DA6SY015381,2025,84 kWh,https://ev.com/vehicle/bf12et,2025HyundaiIONIQ 5SE,"$21,855"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Black,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA1SY010263,2025,84 kWh,https://ev.com/vehicle/pq1bqy,2025HyundaiIONIQ 5SEL,"$24,880"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Black,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKR4DA8SY001418,2025,84 kWh,https://ev.com/vehicle/rs7vc3,2025HyundaiIONIQ 5Limited,"$28,210"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Gray,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKR4DA9SY007924,2025,84 kWh,https://ev.com/vehicle/v46je7,2025HyundaiIONIQ 5Limited,"$28,440"
Hyundai,318 mi,20 minutes,N/A,225 HP,Up to 5,Digital Teal,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA7SY015113,2025,84 kWh,https://ev.com/vehicle/d0mye3,2025HyundaiIONIQ 5SEL,"$33,140"
Hyundai,318 mi,20 minutes,N/A,225 HP,Up to 5,Lucid Blue,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA7SY014348,2025,84 kWh,https://ev.com/vehicle/25ppzj,2025HyundaiIONIQ 5SEL,"$33,140"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Atlas White,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKR4DA5SY000971,2025,84 kWh,https://ev.com/vehicle/lfu8t0,2025HyundaiIONIQ 5Limited,"$37,770"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Ecotronic Gray Matte,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA7SY014740,2025,84 kWh,https://ev.com/vehicle/a9d5bs,2025HyundaiIONIQ 5SEL,"$34,070"
Hyundai,342 mi,18 minutes,10 mi,225 HP,Up to 5,Red,Blk Stain-Resistant Clth,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM24AA7SA103371,2025,77.4 kWh,https://ev.com/vehicle/tvyscq,2025HyundaiIONIQ 6SE,"$26,110"
Hyundai,291 mi,18 minutes,10 mi,225 HP,Up to 5,White,Gray,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM54AA0SA103560,2025,77.4 kWh,https://ev.com/vehicle/od1lbs,2025HyundaiIONIQ 6Limited,"$34,395"
Hyundai,261 mi,43 minutes,N/A,201 HP,Up to 5,Ecotronic Gray Pearl,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KM8HC3A68SU030868,2025,64.8 kWh,https://ev.com/vehicle/tn3zit,2025HyundaiKona ElectricSEL,"$28,355"
Hyundai,318 mi,20 minutes,5 mi,225 HP,Up to 5,Green,Dark Green,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKR4DA5SY019231,2025,84 kWh,https://ev.com/vehicle/zzkn22,2025HyundaiIONIQ 5Limited,"$30,465"
Hyundai,318 mi,20 minutes,5 mi,225 HP,Up to 5,Black,Ygn,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKR4DA7SY015181,2025,84 kWh,https://ev.com/vehicle/brqqgz,2025HyundaiIONIQ 5Limited,"$30,420"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Black,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DAXSY015352,2025,84 kWh,https://ev.com/vehicle/fdqm0f,2025HyundaiIONIQ 5SE,"$20,360"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Blue,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKR4DAXSY014011,2025,84 kWh,https://ev.com/vehicle/enbwcp,2025HyundaiIONIQ 5Limited,"$27,940"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Blue,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKR4DA2SY014875,2025,84 kWh,https://ev.com/vehicle/kqjk95,2025HyundaiIONIQ 5Limited,"$27,945"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Gray,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DAXSY009788,2025,84 kWh,https://ev.com/vehicle/j99tct,2025HyundaiIONIQ 5SEL,"$23,670"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Gray,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKR4DA5SY014305,2025,84 kWh,https://ev.com/vehicle/jq4ytn,2025HyundaiIONIQ 5Limited,"$30,275"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Green,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA1SY017309,2025,84 kWh,https://ev.com/vehicle/uhlhik,2025HyundaiIONIQ 5SEL,"$24,810"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Black,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA1SY001207,2025,84 kWh,https://ev.com/vehicle/7h3h09,2025HyundaiIONIQ 5SEL,"$23,470"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Black,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA4SY014033,2025,84 kWh,https://ev.com/vehicle/fwcet5,2025HyundaiIONIQ 5SEL,"$24,885"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Gray,Ygn,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKR4DA1SY005942,2025,84 kWh,https://ev.com/vehicle/57dlke,2025HyundaiIONIQ 5Limited,"$30,180"
Hyundai,318 mi,20 minutes,N/A,225 HP,Up to 5,Digital Teal,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA8SY010695,2025,84 kWh,https://ev.com/vehicle/j31xwt,2025HyundaiIONIQ 5SEL,"$33,090"
Hyundai,318 mi,20 minutes,N/A,225 HP,Up to 5,Atlas White,Gray,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKR4DA5SY014806,2025,84 kWh,https://ev.com/vehicle/uss1p1,2025HyundaiIONIQ 5Limited,"$37,835"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Atlas White,Gray,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DA6SY019978,2025,84 kWh,https://ev.com/vehicle/6ojvxo,2025HyundaiIONIQ 5SE,"$30,200"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Atlas White,Dark Green,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKR4DA9SY002027,2025,84 kWh,https://ev.com/vehicle/y3vx3m,2025HyundaiIONIQ 5Limited,"$44,210"
Hyundai,318 mi,20 minutes,12 mi,225 HP,Up to 5,Lucid Blue,Gray,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DAXSY020518,2025,84 kWh,https://ev.com/vehicle/8i7sy5,2025HyundaiIONIQ 5SE,"$35,315"
Hyundai,318 mi,20 minutes,12 mi,225 HP,Up to 5,Abyss Black,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA9SY020362,2025,84 kWh,https://ev.com/vehicle/dnubl8,2025HyundaiIONIQ 5SEL,"$38,190"
Hyundai,342 mi,18 minutes,10 mi,225 HP,Up to 5,White,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM24AA8SA103685,2025,77.4 kWh,https://ev.com/vehicle/pdfykx,2025HyundaiIONIQ 6SE,"$26,175"
Hyundai,342 mi,18 minutes,10 mi,225 HP,Up to 5,White,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM24AA8SA103704,2025,77.4 kWh,https://ev.com/vehicle/89rit1,2025HyundaiIONIQ 6SE,"$26,170"
Hyundai,291 mi,18 minutes,10 mi,225 HP,Up to 5,Red,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM54AA1SA098899,2025,77.4 kWh,https://ev.com/vehicle/r790t9,2025HyundaiIONIQ 6Limited,"$34,395"
Hyundai,342 mi,18 minutes,"1,307 mi",225 HP,Up to 5,Serenity White,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM24AA4SA095908,2025,77.4 kWh,https://ev.com/vehicle/x5aj6a,2025HyundaiIONIQ 6SE,"$34,295"
Hyundai,261 mi,43 minutes,N/A,201 HP,Up to 5,Atlas White,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KM8HC3A60SU030606,2025,64.8 kWh,https://ev.com/vehicle/wfzps7,2025HyundaiKona ElectricSEL,"$28,355"
Hyundai,261 mi,43 minutes,13 mi,201 HP,Up to 5,Ecotronic Gray Pearl,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KM8HC3A62SU027495,2025,64.8 kWh,https://ev.com/vehicle/lecksn,2025HyundaiKona ElectricSEL,"$27,070"
Hyundai,260 mi,18 minutes,876 mi,320 HP,Up to 5,Gold,Mud Gray/Terra Brown,SAE CCS DC fast charge connector,120 month/100000 miles,KM8KRDDF0RU274434,2024,77.4 kWh,https://ev.com/vehicle/7nwqmn,2024HyundaiIONIQ 5Disney100 Platinum Edition,"$40,555"
Hyundai,318 mi,20 minutes,5 mi,225 HP,Up to 5,Gray,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA0SY012845,2025,84 kWh,https://ev.com/vehicle/dsorm7,2025HyundaiIONIQ 5SEL,"$27,875"
Hyundai,318 mi,20 minutes,5 mi,225 HP,Up to 5,Blue,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA7SY005620,2025,84 kWh,https://ev.com/vehicle/s1etcd,2025HyundaiIONIQ 5SEL,"$27,010"
Hyundai,318 mi,20 minutes,5 mi,225 HP,Up to 5,Gray,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA1SY007721,2025,84 kWh,https://ev.com/vehicle/46kwch,2025HyundaiIONIQ 5SEL,"$25,945"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Blue,Ygn,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DA2SY015121,2025,84 kWh,https://ev.com/vehicle/86mhd9,2025HyundaiIONIQ 5SE,"$20,290"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Black,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DA7SY015051,2025,84 kWh,https://ev.com/vehicle/ptfk65,2025HyundaiIONIQ 5SE,"$20,360"
Hyundai,245 mi,20 minutes,10 mi,168 HP,Up to 5,Green,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DB5SY002193,2025,63 kWh,https://ev.com/vehicle/27cv11,2025HyundaiIONIQ 5SE Standard Range,"$17,680"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,White,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA1SY009937,2025,84 kWh,https://ev.com/vehicle/m0jgoa,2025HyundaiIONIQ 5SEL,"$23,170"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,White,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA3SY001810,2025,84 kWh,https://ev.com/vehicle/n1pox8,2025HyundaiIONIQ 5SEL,"$23,045"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Gray,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA6SY014969,2025,84 kWh,https://ev.com/vehicle/yhv7zi,2025HyundaiIONIQ 5SEL,"$24,470"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Blue,Ygn,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA5SY014719,2025,84 kWh,https://ev.com/vehicle/st2k7k,2025HyundaiIONIQ 5SEL,"$24,735"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,White,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DA1SY015496,2025,84 kWh,https://ev.com/vehicle/on26cx,2025HyundaiIONIQ 5SE,"$31,675"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,White,Ygn,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DA3SY015046,2025,84 kWh,https://ev.com/vehicle/ns76h8,2025HyundaiIONIQ 5SE,"$21,925"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Black,Gray,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DA6SY015509,2025,84 kWh,https://ev.com/vehicle/td5vur,2025HyundaiIONIQ 5SE,"$20,290"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Black,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKR4DA8SY001452,2025,84 kWh,https://ev.com/vehicle/8vgyzb,2025HyundaiIONIQ 5Limited,"$29,685"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Black,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKR4DA9SY010242,2025,84 kWh,https://ev.com/vehicle/ttb8j7,2025HyundaiIONIQ 5Limited,"$27,945"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,White,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA2SY017769,2025,84 kWh,https://ev.com/vehicle/ijurkf,2025HyundaiIONIQ 5SEL,"$33,315"
Hyundai,318 mi,20 minutes,N/A,225 HP,Up to 5,Digital Teal,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKR4DA6SY002406,2025,84 kWh,https://ev.com/vehicle/90y7om,2025HyundaiIONIQ 5Limited,"$37,645"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Atlas White,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA5SY016194,2025,84 kWh,https://ev.com/vehicle/k4bacq,2025HyundaiIONIQ 5SEL,"$34,755"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Atlas White,Gray,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DA7SY015129,2025,84 kWh,https://ev.com/vehicle/k65yxz,2025HyundaiIONIQ 5SE,"$31,685"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Abyss Black,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA0SY015342,2025,84 kWh,https://ev.com/vehicle/a3il71,2025HyundaiIONIQ 5SEL,"$34,780"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Ecotronic Gray Matte,Gray,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA5SY006300,2025,84 kWh,https://ev.com/vehicle/u87scc,2025HyundaiIONIQ 5SEL,"$33,945"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Abyss Black,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA9SY013752,2025,84 kWh,https://ev.com/vehicle/9x3wus,2025HyundaiIONIQ 5SEL,"$34,780"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Digital Teal,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKR4DA2SY015914,2025,84 kWh,https://ev.com/vehicle/9dapiz,2025HyundaiIONIQ 5Limited,"$37,840"
Hyundai,318 mi,20 minutes,8 mi,225 HP,Up to 5,Digital Teal,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA9SY010642,2025,84 kWh,https://ev.com/vehicle/cdn816,2025HyundaiIONIQ 5SEL,"$25,590"
Hyundai,318 mi,20 minutes,1 mi,225 HP,Up to 5,Digital Teal,Dark Green,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKR4DA9SY006210,2025,84 kWh,https://ev.com/vehicle/x8b1a1,2025HyundaiIONIQ 5Limited,"$30,165"
Hyundai,221 mi,18 minutes,5 mi,601 HP,Up to 5,Black,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KM8KNDA85SU008141,2025,84 kWh,https://ev.com/vehicle/mh0sih,2025HyundaiIONIQ 5 N,"$47,860"
Hyundai,221 mi,18 minutes,"3,628 mi",601 HP,Up to 5,Blue,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KM8KNDA82SU006587,2025,84 kWh,https://ev.com/vehicle/8qrtca,2025HyundaiIONIQ 5 N,"$44,003"
Hyundai,291 mi,18 minutes,5 mi,225 HP,Up to 5,Red,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM34AA9SA099434,2025,77.4 kWh,https://ev.com/vehicle/2nl66s,2025HyundaiIONIQ 6SEL,"$31,695"
Hyundai,291 mi,18 minutes,10 mi,225 HP,Up to 5,Blue,Gray,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM54AA7SA099717,2025,77.4 kWh,https://ev.com/vehicle/z62zvg,2025HyundaiIONIQ 6Limited,"$33,575"
Hyundai,291 mi,18 minutes,10 mi,225 HP,Up to 5,Blue,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM34AA8SA098906,2025,77.4 kWh,https://ev.com/vehicle/e182ts,2025HyundaiIONIQ 6SEL,"$28,325"
Hyundai,291 mi,18 minutes,10 mi,225 HP,Up to 5,Black,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM34AA0SA098995,2025,77.4 kWh,https://ev.com/vehicle/hp00k8,2025HyundaiIONIQ 6SEL,"$28,295"
Hyundai,291 mi,18 minutes,10 mi,225 HP,Up to 5,White,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM34AA1SA098391,2025,77.4 kWh,https://ev.com/vehicle/i2qttj,2025HyundaiIONIQ 6SEL,"$28,810"
Hyundai,291 mi,18 minutes,10 mi,225 HP,Up to 5,Black,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM34AA9SA098882,2025,77.4 kWh,https://ev.com/vehicle/brsia3,2025HyundaiIONIQ 6SEL,"$28,310"
Hyundai,291 mi,18 minutes,10 mi,225 HP,Up to 5,Red,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM54AA7SA098891,2025,77.4 kWh,https://ev.com/vehicle/6qmvd5,2025HyundaiIONIQ 6Limited,"$34,285"
Hyundai,291 mi,18 minutes,10 mi,225 HP,Up to 5,Black,Gray,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM34AA7SA098282,2025,77.4 kWh,https://ev.com/vehicle/kdcuqy,2025HyundaiIONIQ 6SEL,"$28,310"
Hyundai,342 mi,18 minutes,10 mi,225 HP,Up to 5,Red,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM24AA0SA103373,2025,77.4 kWh,https://ev.com/vehicle/0pmuzd,2025HyundaiIONIQ 6SE,"$26,095"
Hyundai,342 mi,18 minutes,10 mi,225 HP,Up to 5,Red,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM24AA5SA103370,2025,77.4 kWh,https://ev.com/vehicle/9d390i,2025HyundaiIONIQ 6SE,"$26,095"
Hyundai,291 mi,18 minutes,10 mi,225 HP,Up to 5,Blue,Gray,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM34AA5SA103527,2025,77.4 kWh,https://ev.com/vehicle/ocv30z,2025HyundaiIONIQ 6SEL,"$28,435"
Hyundai,270 mi,18 minutes,10 mi,320 HP,Up to 5,Transmission Blue,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM34AC1SA085562,2025,77.4 kWh,https://ev.com/vehicle/vwwedg,2025HyundaiIONIQ 6SEL,"$41,617"
Hyundai,291 mi,18 minutes,15 mi,225 HP,Up to 5,White,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM34AA0SA099256,2025,77.4 kWh,https://ev.com/vehicle/o5gksx,2025HyundaiIONIQ 6SEL,"$38,475"
Hyundai,261 mi,43 minutes,N/A,201 HP,Up to 5,Cyber Gray Metallic,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KM8HE3A67SU028605,2025,64.8 kWh,https://ev.com/vehicle/l2cg1q,2025HyundaiKona ElectricLimited,"$33,065"
Hyundai,261 mi,43 minutes,14 mi,201 HP,Up to 5,Mirage Green,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KM8HC3A69SU026716,2025,64.8 kWh,https://ev.com/vehicle/0jaob8,2025HyundaiKona ElectricSEL,"$28,530"
